OBJECTID,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_infraspecific_name,taxon_category_name,scientific_name,common_name,taxon_rank,SHAPE,long,lat,center_x,center_y
25447173,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,,Aves,Buteo jamaicensis,Red-tailed Hawk,species,"{'x': -122.80234100099995, 'y': 37.98801049700006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80234100099995,37.98801049700006,-122.90530061399994,38.02782775950004
1411475,Animalia,Chordata,Mammalia,Artiodactyla,Balaenopteridae,Megaptera,novaeangliae,,Mammalia,Megaptera novaeangliae,Humpback Whale,species,"{'x': -122.80474262999996, 'y': 37.98125300100003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80474262999996,37.98125300100003,-122.90530061399994,38.02782775950004
13737463,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,adunca,,Plantae,Viola adunca,hookedspur violet,species,"{'x': -122.80593939199997, 'y': 37.978250571000046, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80593939199997,37.978250571000046,-122.90530061399994,38.02782775950004
123391743,Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,Collema,furfuraceum,,Fungi,Collema furfuraceum,Effervescent Tarpaper Lichen,species,"{'x': -122.80177192399998, 'y': 37.98901933500008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80177192399998,37.98901933500008,-122.90530061399994,38.02782775950004
63343537,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Usnea,rubicunda,,Fungi,Usnea rubicunda,Red Beard Lichen,species,"{'x': -122.80176540299999, 'y': 37.989011076000054, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80176540299999,37.989011076000054,-122.90530061399994,38.02782775950004
27327429,Animalia,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Ariolimax,buttoni,,Mollusca,Ariolimax buttoni,Button's Banana Slug,species,"{'x': -122.80077366999996, 'y': 37.98810563400008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80077366999996,37.98810563400008,-122.90530061399994,38.02782775950004
136897396,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epipactis,helleborine,,Plantae,Epipactis helleborine,Weedy Orchid,species,"{'x': -122.80022999999994, 'y': 37.987430000000074, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80022999999994,37.987430000000074,-122.90530061399994,38.02782775950004
50847725,Animalia,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Ariolimax,buttoni,,Mollusca,Ariolimax buttoni,Button's Banana Slug,species,"{'x': -122.80021252799997, 'y': 37.987467828000035, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80021252799997,37.987467828000035,-122.90530061399994,38.02782775950004
78700149,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epipactis,helleborine,,Plantae,Epipactis helleborine,Weedy Orchid,species,"{'x': -122.80018666699999, 'y': 37.987055000000055, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80018666699999,37.987055000000055,-122.90530061399994,38.02782775950004
135435875,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Neotoma,fuscipes,,Mammalia,Neotoma fuscipes,Dusky-footed Woodrat,species,"{'x': -122.80017907699994, 'y': 37.98702208800006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80017907699994,37.98702208800006,-122.90530061399994,38.02782775950004
105488046,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Polystichum,munitum,,Plantae,Polystichum munitum,western swordfern,species,"{'x': -122.80011666699994, 'y': 37.98718666700006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80011666699994,37.98718666700006,-122.90530061399994,38.02782775950004
37653489,Plantae,Tracheophyta,Liliopsida,Asparagales,Iridaceae,Romulea,rosea,,Plantae,Romulea rosea,Rosy sandcrocus,species,"{'x': -122.80149557199996, 'y': 37.98301817400005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80149557199996,37.98301817400005,-122.90530061399994,38.02782775950004
121064674,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epipactis,helleborine,,Plantae,Epipactis helleborine,Weedy Orchid,species,"{'x': -122.80006111099999, 'y': 37.986586111000065, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80006111099999,37.986586111000065,-122.90530061399994,38.02782775950004
120752690,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyalophora,euryalus,,Insecta,Hyalophora euryalus,Ceanothus Silk Moth,species,"{'x': -122.79994818999995, 'y': 37.98681904000006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79994818999995,37.98681904000006,-122.90530061399994,38.02782775950004
146329195,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,californica,,Plantae,Artemisia californica,California sagebrush,species,"{'x': -122.79932562099998, 'y': 37.98642528800008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79932562099998,37.98642528800008,-122.90530061399994,38.02782775950004
10115011,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Holodiscus,discolor,,Plantae,Holodiscus discolor,Ocean spray,species,"{'x': -122.79930833299994, 'y': 37.98628666700006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79930833299994,37.98628666700006,-122.90530061399994,38.02782775950004
2257951,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,pilularis,,Plantae,Baccharis pilularis,coyote brush,species,"{'x': -122.79875227599996, 'y': 37.98740972200005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79875227599996,37.98740972200005,-122.90530061399994,38.02782775950004
95382996,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Myosotis,latifolia,,Plantae,Myosotis latifolia,broadleaf forget-me-not,species,"{'x': -122.79892833299999, 'y': 37.986320000000035, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79892833299999,37.986320000000035,-122.90530061399994,38.02782775950004
31006148,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pseudotsuga,menziesii,,Plantae,Pseudotsuga menziesii,common Douglas-fir,species,"{'x': -122.79891392099995, 'y': 37.98622353600007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79891392099995,37.98622353600007,-122.90530061399994,38.02782775950004
18865724,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,eurymedon,,Insecta,Papilio eurymedon,Pale Swallowtail,species,"{'x': -122.79834215999995, 'y': 37.987636380000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79834215999995,37.987636380000026,-122.90530061399994,38.02782775950004
38065391,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,pilularis,,Plantae,Baccharis pilularis,coyote brush,species,"{'x': -122.79835989699995, 'y': 37.98750009400004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79835989699995,37.98750009400004,-122.90530061399994,38.02782775950004
62386742,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Diplacus,aurantiacus,,Plantae,Diplacus aurantiacus,orange bush monkeyflower,species,"{'x': -122.79869831799999, 'y': 37.98632073300007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79869831799999,37.98632073300007,-122.90530061399994,38.02782775950004
65666995,Animalia,Arthropoda,Insecta,Diptera,Bibionidae,Bibio,albipennis,,Insecta,Bibio albipennis,White-winged March Fly,species,"{'x': -122.79866666699996, 'y': 37.98636166700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79866666699996,37.98636166700004,-122.90530061399994,38.02782775950004
87245302,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,hispidula,,Plantae,Lonicera hispidula,Pink Honeysuckle,species,"{'x': -122.79823497899997, 'y': 37.987652027000024, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79823497899997,37.987652027000024,-122.90530061399994,38.02782775950004
9687044,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Baccharis,pilularis,,Plantae,Baccharis pilularis,coyote brush,species,"{'x': -122.79828699899997, 'y': 37.987486174000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79828699899997,37.987486174000026,-122.90530061399994,38.02782775950004
64144479,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculus,californicus,,Plantae,Ranunculus californicus,California buttercup,species,"{'x': -122.79824166699996, 'y': 37.98691667200006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79824166699996,37.98691667200006,-122.90530061399994,38.02782775950004
7673318,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Cirsium,vulgare,,Plantae,Cirsium vulgare,Bull Thistle,species,"{'x': -122.79821944399998, 'y': 37.98668055600007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79821944399998,37.98668055600007,-122.90530061399994,38.02782775950004
56734786,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rubus,spectabilis,,Plantae,Rubus spectabilis,Salmonberry,species,"{'x': -122.79935063799996, 'y': 37.982050048000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79935063799996,37.982050048000076,-122.90530061399994,38.02782775950004
72070337,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Platanthera,elegans,decurtata,Plantae,Platanthera elegans decurtata,Point Reyes rein-orchid,subspecies,"{'x': -122.80325573699997, 'y': 37.97168394100004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80325573699997,37.97168394100004,-122.90530061399994,38.02782775950004
36623721,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Anthopleura,elegantissima,,Other,Anthopleura elegantissima,Aggregating Anemone,species,"{'x': -122.79902423699997, 'y': 37.98027756000005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79902423699997,37.98027756000005,-122.90530061399994,38.02782775950004
108049341,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Clarkia,rubicunda,,Plantae,Clarkia rubicunda,ruby chalice clarkia,species,"{'x': -122.79817222199995, 'y': 37.98061666700005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79817222199995,37.98061666700005,-122.90530061399994,38.02782775950004
83406701,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Triphysaria,floribunda,,Plantae,Triphysaria floribunda,San Francisco owl's-clover,species,"{'x': -122.80401763599997, 'y': 37.967154304000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.80401763599997,37.967154304000076,-122.90530061399994,38.02782775950004
43765478,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Streptanthus,glandulosus,pulchellus,Plantae,Streptanthus glandulosus pulchellus,Mount Tamalpais bristly jewelflower,subspecies,"{'x': -122.79677465199995, 'y': 37.98375221800006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79677465199995,37.98375221800006,-122.90530061399994,38.02782775950004
123374607,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,californica,,Plantae,Artemisia californica,California sagebrush,species,"{'x': -122.79584722199996, 'y': 37.98500000000007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79584722199996,37.98500000000007,-122.90530061399994,38.02782775950004
12829232,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,californica,,Plantae,Artemisia californica,California sagebrush,species,"{'x': -122.79574433599998, 'y': 37.984932643000036, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79574433599998,37.984932643000036,-122.90530061399994,38.02782775950004
828358,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Viburnaceae,Sambucus,racemosa,,Plantae,Sambucus racemosa,red elderberry,species,"{'x': -122.79659254799998, 'y': 37.982422704000044, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79659254799998,37.982422704000044,-122.90530061399994,38.02782775950004
48904786,Animalia,Chordata,Reptilia,Squamata,Anguidae,Elgaria,coerulea,coerulea,Reptilia,Elgaria coerulea coerulea,San Francisco Alligator Lizard,subspecies,"{'x': -122.79585711699997, 'y': 37.98436135900005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79585711699997,37.98436135900005,-122.90530061399994,38.02782775950004
32948052,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,draytonii,,Amphibia,Rana draytonii,California Red-legged Frog,species,"{'x': -122.79711695999998, 'y': 37.98056493800004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79711695999998,37.98056493800004,-122.90530061399994,38.02782775950004
135698775,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,hispidula,,Plantae,Lonicera hispidula,Pink Honeysuckle,species,"{'x': -122.79551666699996, 'y': 37.98488333300003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79551666699996,37.98488333300003,-122.90530061399994,38.02782775950004
50475816,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,latifolius,,Plantae,Lathyrus latifolius,broad-leaved sweet pea,species,"{'x': -122.795562744, 'y': 37.98425724200007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.795562744,37.98425724200007,-122.90530061399994,38.02782775950004
30612625,Animalia,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Ariolimax,buttoni,,Mollusca,Ariolimax buttoni,Button's Banana Slug,species,"{'x': -122.79536108099995, 'y': 37.984842368000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79536108099995,37.984842368000045,-122.90530061399994,38.02782775950004
45350495,Animalia,Chordata,Aves,Passeriformes,Regulidae,Corthylio,calendula,,Aves,Corthylio calendula,Ruby-crowned Kinglet,species,"{'x': -122.79970955299996, 'y': 37.972466997000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79970955299996,37.972466997000026,-122.90530061399994,38.02782775950004
26073228,Animalia,Chordata,Aves,Cathartiformes,Cathartidae,Cathartes,aura,,Aves,Cathartes aura,Turkey Vulture,species,"{'x': -122.79970955299996, 'y': 37.972466997000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79970955299996,37.972466997000026,-122.90530061399994,38.02782775950004
124821524,Animalia,Chordata,Aves,Galliformes,Odontophoridae,Callipepla,californica,,Aves,Callipepla californica,California Quail,species,"{'x': -122.79970955299996, 'y': 37.972466997000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79970955299996,37.972466997000026,-122.90530061399994,38.02782775950004
20092727,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,lineatus,,Aves,Buteo lineatus,Red-shouldered Hawk,species,"{'x': -122.79970955299996, 'y': 37.972466997000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79970955299996,37.972466997000026,-122.90530061399994,38.02782775950004
4010720,Animalia,Chordata,Aves,Passeriformes,Icteridae,Euphagus,cyanocephalus,,Aves,Euphagus cyanocephalus,Brewer's Blackbird,species,"{'x': -122.79970955299996, 'y': 37.972466997000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79970955299996,37.972466997000026,-122.90530061399994,38.02782775950004
38097654,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerella,iliaca,,Aves,Passerella iliaca,Fox Sparrow,species,"{'x': -122.79970955299996, 'y': 37.972466997000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79970955299996,37.972466997000026,-122.90530061399994,38.02782775950004
4472512,Animalia,Chordata,Aves,Passeriformes,Corvidae,Aphelocoma,californica,,Aves,Aphelocoma californica,California Scrub-Jay,species,"{'x': -122.79970955299996, 'y': 37.972466997000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79970955299996,37.972466997000026,-122.90530061399994,38.02782775950004
106844377,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,grisea,,Insecta,Junonia grisea,Gray Buckeye,species,"{'x': -122.79970955299996, 'y': 37.972466997000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79970955299996,37.972466997000026,-122.90530061399994,38.02782775950004
11105975,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Streptanthus,glandulosus,,Plantae,Streptanthus glandulosus,bristly jewelflower,species,"{'x': -122.79511944799998, 'y': 37.982670760000076, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79511944799998,37.982670760000076,-122.90530061399994,38.02782775950004
102167857,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,boylii,,Amphibia,Rana boylii,Foothill Yellow-legged Frog,species,"{'x': -122.79483354399997, 'y': 37.98192957600003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79483354399997,37.98192957600003,-122.90530061399994,38.02782775950004
72606301,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Calochortus,luteus,,Plantae,Calochortus luteus,Yellow Mariposa Lily,species,"{'x': -122.79537694699997, 'y': 37.97873492400004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79537694699997,37.97873492400004,-122.90530061399994,38.02782775950004
54168532,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Boletus,fibrillosus,,Fungi,Boletus fibrillosus,Fib King,species,"{'x': -122.79758733399996, 'y': 37.97325748600008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79758733399996,37.97325748600008,-122.90530061399994,38.02782775950004
42280268,Animalia,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Ariolimax,buttoni,,Mollusca,Ariolimax buttoni,Button's Banana Slug,species,"{'x': -122.79474308599998, 'y': 37.98013944100006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79474308599998,37.98013944100006,-122.90530061399994,38.02782775950004
59838496,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Streptanthus,glandulosus,pulchellus,Plantae,Streptanthus glandulosus pulchellus,Mount Tamalpais bristly jewelflower,subspecies,"{'x': -122.79954023299996, 'y': 37.96797075200004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79954023299996,37.96797075200004,-122.90530061399994,38.02782775950004
44884562,Plantae,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,Aralia,californica,,Plantae,Aralia californica,California Spikenard,species,"{'x': -122.79741604899999, 'y': 37.97193166900007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79741604899999,37.97193166900007,-122.90530061399994,38.02782775950004
89338545,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Conium,maculatum,,Plantae,Conium maculatum,poison hemlock,species,"{'x': -122.79314032099995, 'y': 37.982541119000075, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79314032099995,37.982541119000075,-122.90530061399994,38.02782775950004
110326925,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Romaleon,antennarium,,Other,Romaleon antennarium,Pacific Rock Crab,species,"{'x': -122.79559326199995, 'y': 37.97457885700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79559326199995,37.97457885700004,-122.90530061399994,38.02782775950004
26416491,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,fascicularis,,Plantae,Asclepias fascicularis,narrowleaf milkweed,species,"{'x': -122.79607107199996, 'y': 37.97337096100006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79607107199996,37.97337096100006,-122.90530061399994,38.02782775950004
108866653,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,xerampelina,,Fungi,Russula xerampelina,Shellfish-scented Russula,species,"{'x': -122.79307146599996, 'y': 37.98005732200005, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79307146599996,37.98005732200005,-122.90530061399994,38.02782775950004
81540004,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Diplacus,aurantiacus,,Plantae,Diplacus aurantiacus,orange bush monkeyflower,species,"{'x': -122.79343324999996, 'y': 37.97863275000003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79343324999996,37.97863275000003,-122.90530061399994,38.02782775950004
37876181,Animalia,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Ariolimax,buttoni,,Mollusca,Ariolimax buttoni,Button's Banana Slug,species,"{'x': -122.79300567699994, 'y': 37.97971197500004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79300567699994,37.97971197500004,-122.90530061399994,38.02782775950004
128484634,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,arvensis,,Plantae,Lysimachia arvensis,scarlet pimpernel,species,"{'x': -122.79339544599998, 'y': 37.978563767000026, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79339544599998,37.978563767000026,-122.90530061399994,38.02782775950004
136845044,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,vesca,,Plantae,Fragaria vesca,wood strawberry,species,"{'x': -122.79335511099998, 'y': 37.97855566900006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79335511099998,37.97855566900006,-122.90530061399994,38.02782775950004
64149810,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,furcatum,,Plantae,Solanum furcatum,forked nightshade,species,"{'x': -122.79320654899999, 'y': 37.97893804700004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79320654899999,37.97893804700004,-122.90530061399994,38.02782775950004
105001485,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Lonicera,hispidula,,Plantae,Lonicera hispidula,Pink Honeysuckle,species,"{'x': -122.79323333299999, 'y': 37.978863889000024, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79323333299999,37.978863889000024,-122.90530061399994,38.02782775950004
113397542,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,fascicularis,,Plantae,Asclepias fascicularis,narrowleaf milkweed,species,"{'x': -122.79557366599994, 'y': 37.97300678800008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79557366599994,37.97300678800008,-122.90530061399994,38.02782775950004
143856634,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Heracleum,maximum,,Plantae,Heracleum maximum,common cowparsnip,species,"{'x': -122.79311332999998, 'y': 37.97905833000004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79311332999998,37.97905833000004,-122.90530061399994,38.02782775950004
1389155,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hosackia,gracilis,,Plantae,Hosackia gracilis,witch's-teeth,species,"{'x': -122.79290929499996, 'y': 37.979432737000025, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79290929499996,37.979432737000025,-122.90530061399994,38.02782775950004
45943096,Animalia,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Ariolimax,buttoni,,Mollusca,Ariolimax buttoni,Button's Banana Slug,species,"{'x': -122.79296111099995, 'y': 37.979172222000045, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79296111099995,37.979172222000045,-122.90530061399994,38.02782775950004
33423076,Animalia,Chordata,Aves,Passeriformes,Passerellidae,Passerella,iliaca,,Aves,Passerella iliaca,Fox Sparrow,species,"{'x': -122.79235524099994, 'y': 37.98036953900004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79235524099994,37.98036953900004,-122.90530061399994,38.02782775950004
40441256,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larus,heermanni,,Aves,Larus heermanni,Heermann's Gull,species,"{'x': -122.79491539899999, 'y': 37.97360924600008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79491539899999,37.97360924600008,-122.90530061399994,38.02782775950004
65125375,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Toxicodendron,diversilobum,,Plantae,Toxicodendron diversilobum,Pacific poison oak,species,"{'x': -122.793005, 'y': 37.97788333300008, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.793005,37.97788333300008,-122.90530061399994,38.02782775950004
37086588,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Eriodictyon,californicum,,Plantae,Eriodictyon californicum,California yerba santa,species,"{'x': -122.79355358499998, 'y': 37.97626652100007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79355358499998,37.97626652100007,-122.90530061399994,38.02782775950004
109787746,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,chilense,,Plantae,Symphyotrichum chilense,Pacific Aster,species,"{'x': -122.79293888899997, 'y': 37.97783055600007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79293888899997,37.97783055600007,-122.90530061399994,38.02782775950004
68489408,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Pyrrharctia,isabella,,Insecta,Pyrrharctia isabella,Isabella Tiger Moth,species,"{'x': -122.79175833299996, 'y': 37.98063888900003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79175833299996,37.98063888900003,-122.90530061399994,38.02782775950004
60521600,Animalia,Mollusca,Gastropoda,Stylommatophora,Ariolimacidae,Ariolimax,buttoni,,Mollusca,Ariolimax buttoni,Button's Banana Slug,species,"{'x': -122.79163888899996, 'y': 37.98085833300007, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79163888899996,37.98085833300007,-122.90530061399994,38.02782775950004
36976920,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,furcatum,,Plantae,Solanum furcatum,forked nightshade,species,"{'x': -122.79238860299995, 'y': 37.97873257500004, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79238860299995,37.97873257500004,-122.90530061399994,38.02782775950004
117596118,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Taricha,torosa,,Amphibia,Taricha torosa,California Newt,species,"{'x': -122.79349762299995, 'y': 37.975763036000046, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79349762299995,37.975763036000046,-122.90530061399994,38.02782775950004
14764524,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae,Erythranthe,guttata,,Plantae,Erythranthe guttata,seep monkeyflower,species,"{'x': -122.79435499999994, 'y': 37.97337833300003, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79435499999994,37.97337833300003,-122.90530061399994,38.02782775950004
17296438,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,amethysteo-occidentalis,,Fungi,Laccaria amethysteo-occidentalis,Western Amethyst Laccaria,species,"{'x': -122.79141111099995, 'y': 37.98092222200006, 'spatialReference': {'wkid': 4326, 'latestWkid': 4326}}",-122.79141111099995,37.98092222200006,-122.90530061399994,38.02782775950004
